date,open,high,low,close,volume,rsi_7
2014-06-23,22.83,22.905001,22.65,22.7075,174776000,40.4014690557431
2014-06-24,22.6875,22.934999,22.547501,22.57,156144000,34.90480157612737
2014-06-25,22.5525,22.674999,22.4125,22.59,147476000,36.37377041600349
2014-06-26,22.592501,22.762501,22.450001,22.725,130516000,45.97466421382463
2014-06-27,22.705,23.0,22.692499,22.995001,256116000,60.043096295133
2014-06-30,23.025,23.432501,23.022499,23.2325,197929200,68.4691941148882
2014-07-01,23.379999,23.5175,23.282499,23.379999,152892000,72.64838096389438
2014-07-02,23.467501,23.514999,23.272499,23.370001,113860000,71.89480837207462
2014-07-03,23.4175,23.525,23.299999,23.5075,91567200,75.9049537357865
2014-07-07,23.535,23.997499,23.525,23.9925,225872000,84.8188454636423
2014-07-08,24.067499,24.200001,23.48,23.8375,260888000,74.53747483634635
2014-07-09,23.860001,23.987499,23.690001,23.8475,145744000,74.76768833771932
2014-07-10,23.440001,23.887501,23.379999,23.76,158744000,68.45000777106358
2014-07-11,23.84,23.9725,23.715,23.805,136072000,69.9723633811956
2014-07-14,23.965,24.2225,23.9125,24.112499,171240000,78.31431940232346
2014-07-15,24.200001,24.2125,23.7575,23.83,181911600,60.345752268447484
2014-07-16,24.2425,24.275,23.684999,23.695,213585200,53.50183725605448
2014-07-17,23.7575,23.82,23.1425,23.272499,229192000,37.8347175740318
2014-07-18,23.405001,23.684999,23.254999,23.6075,199952000,51.08506096689639
2014-07-21,23.747499,23.75,23.43,23.485001,156316000,46.82702775253724
2014-07-22,23.67,23.7225,23.530001,23.68,220788000,53.95469068800163
2014-07-23,23.855,24.469999,23.7925,24.297501,371672000,69.20523117803924
2014-07-24,24.26,24.33,24.105,24.2575,182916000,67.51525065947553
2014-07-25,24.2125,24.459999,24.16,24.4175,173876000,70.83840129264078
2014-07-28,24.455,24.809999,24.387501,24.754999,221272000,76.70333987724196
2014-07-29,24.8325,24.860001,24.5625,24.594999,172572000,69.0252306214003
2014-07-30,24.610001,24.674999,24.4175,24.5375,132040000,66.24500372552066
2014-07-31,24.290001,24.362499,23.8325,23.9,227372000,43.55353966266892
2014-08-01,23.725,24.155001,23.702499,24.032499,194044000,47.88239469831274
2014-08-04,24.092501,24.145,23.7925,23.897499,159832000,43.88210250773022
2014-08-05,23.84,23.92,23.59,23.780001,223732000,40.45060003800872
2014-08-06,23.6875,23.870001,23.6775,23.74,154232000,39.23209983534756
2014-08-07,23.7325,23.987499,23.525,23.620001,186844000,35.49042996875012
2014-08-08,23.565001,23.705,23.32,23.684999,167460000,39.15734802128219
2014-08-11,23.817499,24.02,23.709999,23.997499,146340000,53.86656790669877
2014-08-12,24.01,24.219999,23.9025,23.9925,135180000,53.62461791026477
2014-08-13,24.0375,24.309999,24.01,24.309999,127664000,65.20512566151599
2014-08-14,24.3325,24.3925,24.200001,24.375,112464000,67.16360944208029
2014-08-15,24.475,24.547501,24.215,24.495001,195804000,70.71400183536579
2014-08-18,24.622499,24.842501,24.495001,24.790001,190288000,77.64602058831039
2014-08-19,24.852501,25.17,24.83,25.1325,277596000,83.073052987176
2014-08-20,25.110001,25.272499,24.987499,25.1425,210796000,83.21188733502629
2014-08-21,25.1425,25.235001,25.0275,25.145,133912000,83.25195271506222
2014-08-22,25.0725,25.3675,25.047501,25.33,176736000,86.11316005681797
2014-08-25,25.4475,25.5425,25.32,25.385,161080000,86.88998994733913
2014-08-26,25.355,25.375,25.215,25.2225,132608000,72.84396215537205
2014-08-27,25.254999,25.6425,25.174999,25.532499,209476000,80.02910031996309
2014-08-28,25.397499,25.695,25.389999,25.5625,273840000,80.6084016859783
2014-08-29,25.715,25.725,25.549999,25.625,178380000,81.88550004947683
2014-09-02,25.764999,25.934999,25.68,25.825001,214256000,85.46038842653608
2014-09-03,25.775,25.799999,24.645,24.735001,501684000,37.90140485724508
2014-09-04,24.7125,25.022499,24.4475,24.530001,342872000,33.77698612976731
2014-09-05,24.700001,24.8475,24.577499,24.7425,233828000,41.478446857456994
2014-09-08,24.825001,24.827499,24.512501,24.59,185426800,37.79806042699243
2014-09-09,24.77,25.77,24.035,24.497499,759385200,35.56491946364916
2014-09-10,24.502501,25.2775,24.440001,25.25,403478400,58.71478992207244
2014-09-11,25.102501,25.360001,24.905001,25.3575,249412400,61.04724121522092
2014-09-12,25.3025,25.547501,25.27,25.415001,250504400,62.37378721636347
2014-09-15,25.702499,25.762501,25.360001,25.407499,245266000,62.05213299179117
2014-09-16,24.950001,25.315001,24.7225,25.215,267632400,53.753739318184415
2014-09-17,25.317499,25.450001,25.147499,25.395,243706000,59.64165384834208
2014-09-18,25.4825,25.5875,25.389999,25.4475,149197600,61.31749574637637
2014-09-19,25.5725,25.5875,25.125,25.24,283609600,51.46364817650451
2014-09-22,25.450001,25.535,25.145,25.264999,211153600,52.535758071452264
2014-09-23,25.15,25.735001,25.135,25.66,253608800,66.27013867241246
2014-09-24,25.540001,25.7125,25.299999,25.4375,240687200,55.6816651824477
2014-09-25,25.127501,25.1775,24.43,24.467501,400368000,30.71837665625948
2014-09-26,24.6325,25.1875,24.6,25.1875,249482000,50.09380901215019
2014-09-29,24.6625,25.110001,24.657499,25.0275,199065200,46.707294521722126
2014-09-30,25.202499,25.385,25.1325,25.1875,221056400,50.60325052331089
2014-10-01,25.147499,25.172501,24.674999,24.795,205965200,41.84768535377371
2014-10-02,24.817499,25.055,24.51,24.975,191031200,46.77490423431282
2014-10-03,24.860001,25.0525,24.76,24.905001,173878400,45.04336707064453
2014-10-06,24.987499,25.1625,24.855,24.905001,148204800,45.04336707064453
2014-10-07,24.8575,25.030001,24.682501,24.6875,168376800,38.94597049893996
2014-10-08,24.690001,25.2775,24.577499,25.200001,229618800,55.504171250982985
2014-10-09,25.385,25.594999,25.1525,25.254999,309506000,56.96539135421961
2014-10-10,25.172501,25.5075,25.075001,25.182501,265326400,54.22674596681417
2014-10-13,25.3325,25.445,24.952499,24.952499,214333600,46.035179921070345
2014-10-14,25.0975,25.129999,24.6425,24.6875,254754400,38.26524615494223
2014-10-15,24.4925,24.7875,23.795,24.385,403734400,31.242576400551457
2014-10-16,23.887501,24.43,23.852501,24.065001,288618000,25.47295739660602
2014-10-17,24.375,24.75,24.202499,24.4175,272718800,39.767951661086194
2014-10-20,24.58,24.99,24.555,24.940001,310069200,54.77057460309924
2014-10-21,25.754999,25.754999,25.317499,25.6175,378495600,67.14881522730772
2014-10-22,25.709999,26.0275,25.65,25.747499,273052400,69.04527215353608
2014-10-23,26.02,26.262501,25.907499,26.2075,284298800,75.00260929045659
2014-10-24,26.295,26.372499,26.1325,26.305,188215600,76.13819797394771
2014-10-27,26.2125,26.370001,26.174999,26.2775,136750800,75.01679996740728
2014-10-28,26.35,26.684999,26.3375,26.684999,192243600,80.08708774090087
2014-10-29,26.6625,26.842501,26.59,26.834999,210751600,81.68347795988797
2014-10-30,26.74,26.8375,26.475,26.745001,162619200,77.34322592675748
2014-10-31,27.002501,27.01,26.8025,27.0,178557200,80.72820046455007
2014-11-03,27.055,27.575001,27.002501,27.35,209130400,84.44869401089876
2014-11-04,27.34,27.372499,26.93,27.15,166297600,74.81926640164903
2014-11-05,27.275,27.325001,27.032499,27.215,149743600,75.86284177737122
2014-11-06,27.15,27.1975,26.950001,27.174999,139874000,73.67076919360039
2014-11-07,27.1875,27.33,27.137501,27.252501,134766000,75.28503369692014
2014-11-10,27.254999,27.3325,27.1675,27.2075,108782000,72.28291255251833
2014-11-11,27.174999,27.4375,27.1,27.424999,109769200,77.371117166766
2014-11-12,27.344999,27.8575,27.342501,27.8125,187769600,83.62094620394421
2014-11-13,27.950001,28.362499,27.9,28.205,238091600,87.65127701846481
2014-11-14,28.2875,28.547501,27.8025,28.545,176254400,90.11056510983721
2014-11-17,28.567499,29.32,28.325001,28.497499,186986800,87.27747645920054
2014-11-18,28.485001,28.922501,28.4725,28.8675,176896000,90.10470102801183
2014-11-19,28.860001,28.934999,28.450001,28.6675,167476800,79.02953250130511
2014-11-20,28.727501,29.215,28.7125,29.077499,173582000,83.7936943782208
2014-11-21,29.377501,29.3925,29.0075,29.1175,228717200,84.2022108303471
2014-11-24,29.2125,29.692499,29.155001,29.657499,189803200,88.69166164546465
2014-11-25,29.7675,29.9375,29.362499,29.4,275361600,76.58390237887109
2014-11-26,29.485001,29.775,29.4575,29.75,163073200,80.75095875620055
2014-11-28,29.817499,29.85,29.512501,29.7325,99257600,79.92131004238415
2014-12-01,29.702499,29.8125,27.817499,28.7675,335256000,48.117212744546194
2014-12-02,28.375,28.9375,28.1875,28.657499,237395600,45.69874202333545
2014-12-03,28.9375,29.0875,28.7775,28.9825,172253600,53.717262833434496
2014-12-04,28.942499,29.299999,28.8225,28.872499,168178000,50.75758753607457
2014-12-05,28.997499,29.02,28.66,28.75,153275600,47.36689937935706
2014-12-08,28.525,28.6625,27.905001,28.1,230659600,33.509484338281595
2014-12-09,27.547501,28.575001,27.3375,28.530001,240832000,45.757134903307296
2014-12-10,28.602501,28.7125,27.885,27.987499,178261200,35.99731396848257
2014-12-11,28.065001,28.450001,27.834999,27.905001,165606800,34.68477917010809
2014-12-12,27.615,27.967501,27.395,27.432501,224112400,27.889759955238006
2014-12-15,27.674999,27.9,26.5875,27.057501,268872400,23.607458513969064
2014-12-16,26.592501,27.540001,26.565001,26.6875,243162800,20.06163439384018
2014-12-17,26.780001,27.459999,26.705,27.352501,213647200,39.207806510235926
2014-12-18,27.967501,28.1625,27.665001,28.1625,236024800,54.64480088797342
2014-12-19,28.065001,28.309999,27.915001,27.945,353719200,50.6181603825608
2014-12-22,28.040001,28.372499,27.9925,28.235001,180670000,55.69647198684514
2014-12-23,28.307501,28.3325,28.115,28.135,104113600,53.48375627772071
2014-12-24,28.145,28.1775,28.002501,28.002501,57918400,50.389253313853715
2014-12-26,28.025,28.629999,28.002501,28.497499,134884000,60.380425475064825
2014-12-29,28.4475,28.692499,28.424999,28.477501,110395600,59.81266683124487
2014-12-30,28.41,28.48,28.0275,28.129999,119526000,50.23626311867546
2014-12-31,28.205,28.282499,27.5525,27.594999,165613600,39.01615561970702
2015-01-02,27.8475,27.860001,26.8375,27.3325,212818400,34.59339405937803
2015-01-05,27.0725,27.1625,26.352501,26.5625,257142000,24.924362591420206
2015-01-06,26.635,26.8575,26.157499,26.565001,263188400,25.003795203127865
2015-01-07,26.799999,27.049999,26.674999,26.9375,160423600,36.65045802062028
2015-01-08,27.307501,28.0375,27.174999,27.9725,237458000,57.86284216099769
2015-01-09,28.1675,28.3125,27.5525,28.002501,214798000,58.334647912633194
2015-01-12,28.15,28.157499,27.200001,27.3125,198603200,44.85759922744696
2015-01-13,27.8575,28.200001,27.227501,27.555,268367600,49.62911747168507
2015-01-14,27.26,27.622499,27.125,27.450001,195826400,47.55063003589852
2015-01-15,27.5,27.514999,26.665001,26.705,240056000,35.30951276876084
2015-01-16,26.7575,26.895,26.299999,26.497499,314053200,32.58381996121341
2015-01-20,26.959999,27.2425,26.625,27.18,199599600,47.990190367766296
2015-01-21,27.237499,27.764999,27.067499,27.387501,194303600,51.889932182036276
2015-01-22,27.565001,28.1175,27.43,28.1,215185600,63.00288174854615
2015-01-23,28.075001,28.4375,27.8825,28.245001,185859200,64.92644591588649
2015-01-26,28.434999,28.59,28.200001,28.275,222460000,65.36114119772196
2015-01-27,28.105,28.120001,27.2575,27.285,382274800,44.247303930801905
2015-01-28,29.407499,29.530001,28.827499,28.827499,585908400,64.8734930263507
2015-01-29,29.08,29.797501,28.889999,29.725,337745600,71.92432243134262
2015-01-30,29.6,30.0,29.2125,29.290001,334982000,64.59287137198436
2015-02-02,29.512501,29.7925,29.02,29.657499,250956400,67.82538950355155
2015-02-03,29.625,29.772499,29.4025,29.6625,207662800,67.87195703291495
2015-02-04,29.625,30.127501,29.577499,29.889999,280598800,70.16379009338715
2015-02-05,30.004999,30.057501,29.8125,29.985001,168984800,71.1658772519906
2015-02-06,30.004999,30.0625,29.612499,29.7325,174826400,64.45337211910007
2015-02-09,29.637501,29.959999,29.6075,29.93,155559200,67.27047861627449
2015-02-10,30.0425,30.5375,30.040001,30.504999,248034000,74.21218427287036
2015-02-11,30.692499,31.23,30.625,31.219999,294247200,80.27985907242856
2015-02-12,31.514999,31.870001,31.3925,31.615,297898000,82.87664184732589
2015-02-13,31.82,31.82,31.4125,31.77,217088800,83.85022357534754
2015-02-17,31.872499,32.220001,31.73,31.9575,252609600,85.04984837402021
2015-02-18,31.907499,32.195,31.862499,32.18,179566800,86.4439301540993
2015-02-19,32.119999,32.2575,32.0825,32.112499,149449600,83.68206775225649
2015-02-20,32.154999,32.375,32.012501,32.375,195793600,85.74797847082883
2015-02-23,32.505001,33.25,32.415001,33.25,283896400,90.4499206473346
2015-02-24,33.235001,33.400002,32.7925,33.0425,276912400,82.8845336266805
2015-02-25,32.889999,32.900002,32.037498,32.197498,298846800,59.31410939959322
2015-02-26,32.197498,32.717499,31.6525,32.605,365150000,64.92587523641235
2015-02-27,32.5,32.642502,32.060001,32.115002,248059200,54.39984265714952
2015-03-02,32.3125,32.57,32.075001,32.272499,192386800,57.01324528979756
2015-03-03,32.240002,32.380001,32.022499,32.34,151265200,58.21078227475381
2015-03-04,32.275002,32.389999,32.080002,32.134998,126665200,52.981158928367776
2015-03-05,32.145,32.1875,31.440001,31.602501,226068400,41.643568380338024
2015-03-06,32.099998,32.342499,31.565001,31.65,291368400,42.91483506416545
2015-03-09,31.99,32.392502,31.264999,31.785,354114000,46.760554135208736
2015-03-10,31.602501,31.805,30.950001,31.127501,275426400,33.816052761166574
2015-03-11,31.1875,31.192499,30.5275,30.559999,275756000,26.44448476290914
2015-03-12,30.577499,31.225,30.407499,31.112499,193450800,41.042335281035214
2015-03-13,31.1,31.35,30.645,30.897499,207309200,37.650051241702194
2015-03-16,30.969999,31.237499,30.717501,31.237499,143497200,45.89989131251602
2015-03-17,31.475,31.83,31.4125,31.76,204092400,56.27310002705777
2015-03-18,31.75,32.290001,31.592501,32.1175,261083600,62.077387765265016
2015-03-19,32.1875,32.3125,31.85,31.875,183238000,56.176253413487196
2015-03-20,32.0625,32.099998,31.290001,31.475,274780400,47.48887078902744
2015-03-23,31.780001,31.9625,31.629999,31.8025,150838800,54.247371050967935
2015-03-24,31.807501,32.009998,31.639999,31.672501,131369200,51.19589733315861
2015-03-25,31.635,31.705,30.844999,30.844999,206620800,36.1109038559106
2015-03-26,30.690001,31.219999,30.65,31.059999,190291600,41.3493113658427
2015-03-27,31.1425,31.174999,30.727501,30.8125,158184800,37.24770623281038
2015-03-30,31.012501,31.6,31.0,31.592501,188398800,54.01803548720479
2015-03-31,31.522499,31.622499,31.09,31.1075,168362400,45.246235845655455
2015-04-01,31.205,31.280001,30.775,31.0625,162485600,44.46464154761187
2015-04-02,31.2575,31.389999,31.047501,31.33,128880400,50.40600455061243
2015-04-06,31.1175,31.877501,31.0825,31.8375,148776000,59.90125348209792
2015-04-07,31.91,32.029999,31.495001,31.502501,140049200,52.2040076775727
2015-04-08,31.4625,31.6,31.2425,31.4,149316800,49.914422134907205
2015-04-09,31.4625,31.645,31.165001,31.639999,129936000,55.27301512078496
2015-04-10,31.487499,31.8025,31.315001,31.775,160752000,58.20736678933127
2015-04-13,32.092499,32.142502,31.6525,31.7125,145460400,56.21537531998597
2015-04-14,31.75,31.8225,31.477501,31.575001,102098400,51.676301395901945
2015-04-15,31.602501,31.782499,31.502501,31.695,115881600,55.34730408588983
2015-04-16,31.57,31.775,31.5275,31.5425,113476000,49.74446318048347
2015-04-17,31.387501,31.535,31.115,31.1875,207828000,39.01750451115026
2015-04-20,31.3925,32.029999,31.2925,31.9,188217200,59.47830959475819
2015-04-21,32.025002,32.049999,31.6675,31.727501,129740400,54.32955517487661
2015-04-22,31.747499,32.217499,31.58,32.154999,150618000,63.47202360386789
2015-04-23,32.075001,32.605,32.035,32.4175,183083600,68.05340518794937
2015-04-24,32.622501,32.657501,32.307499,32.57,178103600,70.55633351290099
2015-04-27,33.077499,33.282501,32.787498,33.162498,387816800,78.27244550146416
2015-04-28,33.615002,33.634998,32.392502,32.639999,475696000,61.650296634093486
2015-04-29,32.540001,32.897499,32.075001,32.16,253544400,50.22001864231014
2015-04-30,32.16,32.16,31.145,31.2875,332781600,36.046993368147085
2015-05-01,31.525,32.532501,31.325001,32.237499,234050400,52.9238377287672
2015-05-04,32.375,32.642502,32.064999,32.174999,203953200,51.87314312660654
2015-05-05,32.037498,32.112499,31.445,31.450001,197085600,40.887623154323265
2015-05-06,31.639999,31.6875,30.84,31.252501,288564000,38.30917760696444
2015-05-07,31.192499,31.52,31.004999,31.315001,175763600,39.71280199484386
2015-05-08,31.67,31.905001,31.5275,31.905001,222201600,51.79267042564385
2015-05-11,31.8475,31.889999,31.407499,31.58,168143200,45.88414361687875
2015-05-12,31.4,31.719999,31.205,31.467501,192640000,43.86334334188826
2015-05-13,31.5375,31.797501,31.467501,31.502501,138776800,44.74659804083332
2015-05-14,31.852501,32.237499,31.790001,32.237499,180814000,60.11973128617244
2015-05-15,32.267502,32.372501,32.052502,32.192501,152832000,58.948269112555124
2015-05-18,32.095001,32.68,32.09,32.547501,203531600,65.19112314920852
2015-05-19,32.672501,32.720001,32.41,32.517502,178532800,64.22817587071785
2015-05-20,32.5,32.744999,32.334999,32.514999,145819600,64.13595770233042
2015-05-21,32.517502,32.907501,32.4575,32.8475,158921600,70.66384922714286
2015-05-22,32.900002,33.2425,32.849998,33.134998,182384000,75.21473486264496
2015-05-26,33.150002,33.227501,32.279999,32.404999,282790400,51.53303994088223
2015-05-27,32.584999,33.064999,32.512501,33.009998,183332800,62.84436977554347
2015-05-28,32.965,32.987499,32.775002,32.945,122933200,61.058274830332984
2015-05-29,32.807499,32.862499,32.474998,32.57,203538000,51.25345957151171
2015-06-01,32.57,32.8475,32.512501,32.634998,128451200,52.786578602375634
2015-06-02,32.465,32.665001,32.330002,32.490002,134670400,48.79274348553584
2015-06-03,32.665001,32.735001,32.474998,32.529999,123934000,50.00996123642269
2015-06-04,32.395,32.645,32.227501,32.34,153800400,44.18868115485791
2015-06-05,32.375,32.422501,32.09,32.162498,142507200,39.2136279809254
2015-06-08,32.224998,32.302502,31.7075,31.950001,210699200,33.88526380237465
2015-06-09,31.674999,32.02,31.405001,31.855,224301600,31.642662558154115
2015-06-10,31.98,32.334999,31.9625,32.220001,156349200,47.281845319712374
2015-06-11,32.294998,32.544998,32.119999,32.147499,141563600,44.901226601948316
2015-06-12,32.047501,32.0825,31.7775,31.7925,147544800,34.87148399110745
2015-06-15,31.525,31.809999,31.4275,31.73,175955600,33.34173742429002
2015-06-16,31.7575,31.9625,31.592501,31.9,125976400,41.48719801441363
2015-06-17,31.93,31.969999,31.684999,31.825001,131672400,39.03226975817733
2015-06-18,31.807501,32.077499,31.805,31.969999,141628800,46.211348047299985
2015-06-19,31.9275,31.955,31.6,31.65,218867600,35.46042035856428
2015-06-22,31.872499,32.014999,31.77,31.9025,136157200,46.84465406858864
2015-06-23,31.870001,31.9025,31.719999,31.7575,121075600,41.89379276456387
2015-06-24,31.8025,32.450001,31.780001,32.0275,221123600,52.743638338764256
2015-06-25,32.215,32.299999,31.875,31.875,127752400,46.964967898203064
2015-06-26,31.9175,31.997499,31.627501,31.6875,176267200,40.58648365752498
2015-06-29,31.365,31.6175,31.120001,31.1325,196645600,27.62846269327791
2015-06-30,31.3925,31.530001,31.215,31.3575,177482800,37.12322001787879
2015-07-01,31.725,31.735001,31.497499,31.65,120955200,47.55804334415085
2015-07-02,31.6075,31.672501,31.442499,31.610001,108844000,46.33133952513638
2015-07-06,31.235001,31.557501,31.2125,31.5,112241600,42.790114861418054
2015-07-07,31.4725,31.5375,30.942499,31.422501,187787200,40.260775981479746
2015-07-08,31.120001,31.16,30.635,30.6425,243046400,23.7655720193287
2015-07-09,30.9625,31.014999,29.805,30.0175,314380000,17.18398003142498
2015-07-10,30.485001,30.9625,30.3025,30.82,245418000,41.46670691820916
2015-07-13,31.2575,31.440001,31.08,31.415001,165762000,53.308998146896045
2015-07-14,31.51,31.592501,31.26,31.4025,127072400,53.0459357679695
2015-07-15,31.43,31.7875,31.395,31.705,134596800,58.78731861484908
2015-07-16,31.934999,32.142502,31.8375,32.127499,144889600,65.63451640849692
2015-07-17,32.27,32.404999,32.077499,32.404999,184658800,69.51552666057542
2015-07-20,32.7425,33.2425,32.674999,33.017502,235600800,76.38351576736125
2015-07-21,33.212502,33.23,32.580002,32.6875,307025600,66.90835867531979
2015-07-22,30.497499,31.375,30.497499,31.305,461802400,41.65390945993783
2015-07-23,31.549999,31.772499,31.264999,31.290001,203998000,41.45585376108757
2015-07-24,31.33,31.434999,30.975,31.125,168649200,39.07154124544983
2015-07-27,30.772499,30.9025,30.530001,30.692499,177822000,33.22739656654622
2015-07-28,30.844999,30.977501,30.637501,30.844999,134472400,37.09779607117938
2015-07-29,30.7875,30.875,30.567499,30.747499,148046800,35.56033241067172
2015-07-30,30.58,30.6425,30.4275,30.592501,134513200,33.022109111257905
2015-07-31,30.65,30.66,30.227501,30.325001,171540000,28.872619484149936
2015-08-03,30.375,30.6425,29.379999,29.610001,279904000,20.74407221027981
2015-08-04,29.355,29.424999,28.3125,28.66,496554400,14.441641106031753
2015-08-05,28.237499,29.360001,28.025,28.85,397250400,20.10543761806194
2015-08-06,28.9925,29.125,28.530001,28.782499,211612000,19.56852130307965
2015-08-07,28.645,29.0625,28.625,28.879999,154681600,23.032243834700765
2015-08-10,29.1325,29.997499,29.1325,29.93,219806400,50.05545638655988
2015-08-11,29.452499,29.545,28.3325,28.372499,388331200,31.136874510003153
2015-08-12,28.1325,28.855,27.407499,28.809999,404870000,38.72628243788296
2015-08-13,29.01,29.1,28.635,28.7875,194143200,38.47189439949067
2015-08-14,28.58,29.077499,28.502501,28.99,171718000,42.44202664339618
2015-08-17,29.01,29.4125,28.875,29.290001,163538800,48.21715691490987
2015-08-18,29.1075,29.360001,29.002501,29.125,138242800,45.30059713992152
2015-08-19,29.025,29.129999,28.67,28.752501,193146000,39.07533903825464
2015-08-20,28.52,28.5875,27.907499,28.1625,274006400,31.162095733612105
2015-08-21,27.6075,27.975,26.4125,26.440001,513102000,18.441611341364023
2015-08-24,23.717501,27.200001,23.0,25.780001,648825200,15.595742976712884
2015-08-25,27.7775,27.7775,25.875,25.934999,414406400,19.019669500428506
2015-08-26,26.772499,27.4725,26.262501,27.422501,387098400,44.31244498851111
2015-08-27,28.057501,28.309999,27.504999,28.23,338464400,53.50885650827633
2015-08-28,28.0425,28.327499,27.885,28.3225,212657600,54.51276994460448
2015-08-31,28.0075,28.6325,28.0,28.190001,224917200,52.614115332507005
2015-09-01,27.5375,27.969999,26.84,26.93,307383600,37.949787877577364
2015-09-02,27.557501,28.084999,27.282499,28.084999,247555200,52.19807786742336
2015-09-03,28.122499,28.195,27.51,27.592501,212935600,46.84667220870791
2015-09-04,27.2425,27.612499,27.127501,27.317499,199985200,43.913803717817565
2015-09-08,27.9375,28.139999,27.58,28.077499,219374400,53.333620973498206
2015-09-09,28.440001,28.504999,27.442499,27.5375,340043200,46.8157648964362
2015-09-10,27.567499,28.32,27.475,28.1425,251571200,54.1412315016403
2015-09-11,27.9475,28.5525,27.940001,28.5525,199662000,58.64480934951019
2015-09-14,29.145,29.2225,28.715,28.827499,233453600,61.59605381904466
2015-09-15,28.9825,29.1325,28.605,29.07,173364800,64.22275834407941
2015-09-16,29.0625,29.135,28.860001,29.102501,148694000,64.60133362203308
2015-09-17,28.915001,29.122499,28.43,28.48,256450400,52.247516531640464
2015-09-18,28.0525,28.575001,27.967501,28.362499,297141200,50.13617178507188
2015-09-21,28.4175,28.842501,28.415001,28.8025,200888000,57.61838225482475
2015-09-22,28.344999,28.545,28.129999,28.35,201384800,48.82770518852923
2015-09-23,28.407499,28.68,28.325001,28.58,143026800,53.07328904984726
2015-09-24,28.3125,28.875,28.092501,28.75,200878000,56.206435537086286
2015-09-25,29.110001,29.172501,28.504999,28.6775,224607600,54.39930384927515
2015-09-28,28.4625,28.6425,28.110001,28.110001,208436000,42.05217228949413
2015-09-29,28.2075,28.377501,26.965,27.264999,293461600,30.160347525147543
2015-09-30,27.5425,27.885,27.182501,27.575001,265892000,37.70077951046597
2015-10-01,27.2675,27.405001,26.827499,27.395,255716400,35.13129762416577
2015-10-02,27.002501,27.752501,26.887501,27.594999,232079200,40.397075060837246
2015-10-05,27.469999,27.842501,27.2675,27.695,208258800,43.091865195535895
2015-10-06,27.657499,27.934999,27.442499,27.827499,192787200,46.80933814998435
2015-10-07,27.934999,27.942499,27.352501,27.695,187062400,43.49455482293399
2015-10-08,27.547501,27.547501,27.0525,27.375,247918400,36.25968335839235
2015-10-09,27.5,28.07,27.372499,28.030001,211064400,54.38072275144311
2015-10-12,28.182501,28.1875,27.860001,27.9,121868800,51.02197293611146
2015-10-13,27.705,28.112499,27.67,27.9475,132197200,52.278411557124315
2015-10-14,27.8225,27.879999,27.389999,27.5525,177849600,41.860230866431635
2015-10-15,27.7325,28.025,27.622499,27.965,150694000,53.21860809992249
2015-10-16,27.945,28.0,27.6325,27.76,156930400,47.80381081774916
2015-10-19,27.700001,27.9375,27.5275,27.932501,119036800,52.543987007629084
2015-10-20,27.834999,28.5425,27.705,28.442499,195871200,63.86345391272989
2015-10-21,28.5,28.895,28.424999,28.440001,167180800,63.77652458404973
2015-10-22,28.5825,28.875,28.525,28.875,166616400,71.62368504191741
2015-10-23,29.174999,29.807501,29.0825,29.77,237467600,81.33138115016813
2015-10-26,29.52,29.532499,28.73,28.82,265335200,57.12876269016354
2015-10-27,28.85,29.135,28.497499,28.637501,279537600,53.55683402885499
2015-10-28,29.2325,29.825001,29.014999,29.817499,342205600,68.44133208409832
2015-10-29,29.674999,30.172501,29.567499,30.1325,204909200,71.30544011577727
2015-10-30,30.247499,30.305,29.862499,29.875,197461200,65.62535928151324
2015-11-02,30.200001,30.34,29.9025,30.295,128813200,70.15009892172215
2015-11-03,30.1975,30.872499,30.174999,30.6425,182076000,73.51524344163958
2015-11-04,30.782499,30.955,30.405001,30.5,179544400,69.7531342548912
2015-11-05,30.4625,30.672501,30.045,30.23,158210800,62.664372496533574
2015-11-06,30.2775,30.452499,30.155001,30.264999,132169200,63.229497957947245
2015-11-09,30.24,30.452499,30.012501,30.1425,135485600,59.5488961715747
2015-11-10,29.225,29.5175,29.014999,29.192499,236511600,39.00577837291945
2015-11-11,29.092501,29.355,28.8025,29.0275,180872000,36.45729873960192
2015-11-12,29.065001,29.205,28.9125,28.93,130102400,34.885949016485
2015-11-13,28.799999,28.8925,28.067499,28.084999,183249600,24.2972112524087
2015-11-16,27.844999,28.559999,27.75,28.545,152426800,36.53200783502225
2015-11-17,28.73,28.762501,28.33,28.422501,110467600,34.78537308009304
2015-11-18,28.940001,29.372499,28.875,29.3225,186698800,53.74232873038204
2015-11-19,29.41,29.9375,29.190001,29.695,173183200,59.436034544166425
2015-11-20,29.799999,29.98,29.7125,29.825001,137148400,61.371928189155874
2015-11-23,29.817499,29.932501,29.334999,29.4375,129930000,52.636209832832414
2015-11-24,29.3325,29.8375,29.280001,29.719999,171212800,57.75108766610261
2015-11-25,29.8025,29.807501,29.48,29.5075,85553200,52.75175017953046
2015-11-27,29.5725,29.602501,29.4,29.452499,52185600,51.40792478193931
2015-11-30,29.497499,29.852501,29.4375,29.575001,156721200,54.42477778548052
2015-12-01,29.6875,29.702499,29.215,29.334999,139409600,47.661259221051985
2015-12-02,29.334999,29.5275,29.02,29.07,133546400,41.084261770813455
2015-12-03,29.137501,29.1975,28.555,28.799999,166278000,35.29476995932045
2015-12-04,28.8225,29.8125,28.7775,29.7575,231108000,59.125524810564634
